Explainer,prediction_split,decision_boundary,precision,recall,f1,auprc,no_predictions,average_number_of_predicted_tokens,evidence_span_token_recall,evidence_span_recall,precision@1,recall@1,precision@5,recall@5,precision@10,recall@10,precision@50,recall@50,precision@100,recall@100,entropy,kl_divergence,iou,attributions_sum_zero,run_id,comprehensiveness,sufficiency,Model,special_token_rate,decision_boundary_no_special,precision_no_special,recall_no_special,f1_no_special,auprc_no_special,average_number_of_predicted_tokens_no_special,evidence_span_token_recall_no_special,evidence_span_recall_no_special,precision@1_no_special,recall@1_no_special,precision@5_no_special,recall@5_no_special,precision@10_no_special,recall@10_no_special,precision@50_no_special,recall@50_no_special,precision@100_no_special,recall@100_no_special,iou_no_special,kl_divergence_no_special,ground_truth_special_token_rate
$a x \nabla x$,all,0.059,42.46901811248788,42.61119081779033,42.5399856762723,38.459591377722404,3.0716723549488,358.0204778156997,59.67600871789035,74.45961319609397,55.460750853242324,15.54280248684839,33.00341296928327,46.24581539933046,21.672354948805463,60.73648971783836,6.06825938566552,85.0310856049737,3.2627986348122797,91.43950263032042,0.2787053913226255,2.125675403719709,45.28098873318661,0.0,x7cm5zgi,87.91481856434561,23.97946997987124,IGR,8.873720136518772,5.8999999999999995,42.13457076566105,43.42419894787162,42.76966556709294,37.99418616517268,367.74744027303757,60.53323098935769,75.48350398106751,55.460750853242324,15.542802486848398,33.0716723549488,46.34146341463415,21.65529010238908,60.68866571018652,5.941979522184301,83.26159732185558,3.151877133105802,88.33094213295074,45.15968919111403,255.26945475158894,5.834528933524629
$a$,all,0.046,38.04979253112017,43.854615016738194,40.7465007771073,35.55946076690933,17.74744027303754,411.26279863481227,58.92498499759774,67.94653014723953,50.68259385665529,14.20373027259684,30.921501706484637,43.32855093256815,20.40955631399317,57.19751315160211,5.74061433447099,80.43998087039694,3.1262798634812197,87.61358201817312,0.4957732247964624,2.316552446458159,41.501517670945745,0.0,1p0vue7o,87.36482609161254,12.33397162076299,IGR,13.41296928327645,4.6,39.983579638751884,46.58058345289313,43.03070466042606,37.48608075817214,415.6996587030717,61.898696439725065,71.70079635880778,51.70648464163823,14.49067431850789,31.67235494880546,44.38067910090865,20.51194539249147,57.48445719751315,5.672354948805461,79.48350071736012,3.030716723549488,84.93543758967002,43.09451899227627,265.03795128682646,5.834528933524629
$x \nabla x$,all,0.018,30.70175438596478,35.15064562410313,32.77591973194361,26.892757528212606,9.04436860068259,408.5324232081911,48.60975865213072,64.90329920301112,46.07508532423208,12.91248206599713,26.92832764505119,37.73314203730272,18.05460750853242,50.59780009564802,5.55631399317406,77.85748445719751,3.09215017064846,86.6571018651363,0.7366979191968148,3.3676733203697458,30.74101293601575,0.0,1p0vue7o,75.81360318750409,9.05977892691437,IGR,4.2320819112627985,1.7999999999999998,27.403531720078394,40.076518412242756,32.550009710140934,27.036454264506197,521.8430034129692,53.95883387532526,69.68145619955291,46.75767918088737,13.103778096604495,27.44027303754266,38.45050215208035,18.225255972696246,51.07604017216643,5.385665529010239,75.46628407460545,2.967576791808874,83.1659493065519,31.75086022946399,371.4325206942865,5.834528933524629
$a x \nabla x$,all,0.052,41.56071898290205,45.33715925394526,43.36688014588684,38.58341921393129,2.5597269624573302,389.2491467576792,61.39727427447666,75.79635949869686,55.80204778156996,15.638450502152079,33.13993174061433,46.43711142993783,21.60409556313993,60.54519368723099,6.00341296928327,84.12242945958872,3.26621160409556,91.53515064562411,0.2783953558418826,2.1343260926321723,44.66151397248977,0.0,1p0vue7o,87.84648037020521,9.44578450494061,IGR,7.918088737201365,5.2,41.8442801217919,46.00669536107104,43.82687927057154,38.23347641050275,392.320819112628,62.13218001151184,76.30830489118321,55.972696245733786,15.686274509803921,33.34470989761092,46.72405547584887,21.5358361774744,60.35389765662362,5.84641638225256,81.92252510760402,3.13481228668942,87.85270205643234,44.68130625802935,256.46224422400155,5.834528933524629
$a$,all,0.042,36.67676003027995,46.34146341463392,40.94654553088205,35.5392712665303,15.1877133105802,450.8532423208191,61.92321946125856,70.39249146689862,51.02389078498294,14.299378287900518,31.5358361774744,44.18938307030129,21.09215017064846,59.11047345767575,5.82252559726962,81.58775705404113,3.1262798634812197,87.61358201817312,0.5000826384369061,2.316645638592648,43.39493198257884,0.0,82bmgbqz,88.97265397028033,18.2636076886351,IGR,13.92491467576792,4.2,38.26317785362139,48.254423720707564,42.6818950925691,38.249435282121205,450.0,64.54787959443529,73.80546075014178,52.04778156996587,14.586322333811575,32.081911262798634,44.95456719273075,21.22866894197952,59.49306551889049,5.733788395904437,80.34433285509326,3.0341296928327646,85.0310856049737,45.12072866656718,262.6889415603026,5.834528933524629
$x \nabla x$,all,0.019,33.857493857493694,32.95074127211844,33.39796412940783,26.66781275141263,12.79863481228668,347.26962457337885,47.0869346805104,63.13993173999795,44.53924914675768,12.48206599713055,27.610921501706482,38.68962219033955,18.5494880546075,51.98469631755142,5.645051194539239,79.10090865614538,3.11774744027303,87.37446197991392,0.7415494345908833,3.381139854191196,32.58598294132171,0.0,82bmgbqz,77.5821013521109,12.24133344032845,IGR,6.484641638225256,1.9,29.407407407407298,37.97226207556175,33.1454811099233,27.169556997903776,460.7508532423208,52.85019256404544,67.20705346919671,45.73378839590443,12.816834050693448,28.12286689419795,39.40698230511717,18.63481228668942,52.22381635581061,5.464163822525597,76.5662362505978,2.9965870307167233,83.9789574366332,33.60732742323741,370.72960572188526,5.834528933524629
$a x \nabla x$,all,0.047,39.20545746388427,46.72405547584865,42.6358280597262,38.95328619519591,1.87713310580204,425.2559726962457,63.000130083812664,76.30830489118343,54.436860068259385,15.25585844093735,32.73037542662116,45.86322333811573,22.030716723549478,61.74079387852702,6.07508532423208,85.12673362027738,3.24061433447099,90.81779053084648,0.280334917847707,2.130785274321368,44.925679346578576,0.0,82bmgbqz,89.13358723298165,12.76229552957917,IGR,9.419795221843003,4.7,39.967702866370445,47.34576757532258,43.345008756070804,38.53171484777487,422.69624573378843,63.80143297128915,77.24687144407548,54.60750853242321,15.303682448589193,33.037542662116046,46.29363940698231,21.928327645051194,61.45384983261597,5.887372013651877,82.49641319942612,3.1160409556313997,87.32663797226208,45.07561991954772,255.54539919376586,5.834528933524629
$a$,all,0.049,38.22701688555329,38.976566236250406,38.59815297132083,33.969536674965525,19.28327645051194,363.82252559726965,55.63194484662524,65.55745164896905,52.55972696245734,14.72979435676709,29.8976109215017,41.89383070301291,19.658703071672353,55.09325681492109,5.61092150170648,78.62266857962697,3.03924914675767,85.17455762792922,0.4961895883632484,2.39536169796989,43.22260701643838,0.0,w7e9w5gt,87.93245577555673,25.981300052942167,IGR,15.631399317406142,4.9,39.549549549549376,41.98947871831639,40.73300858219569,36.52937156242621,378.839590443686,59.21936401636347,69.22639362845497,53.7542662116041,15.064562410329984,31.262798634812288,43.80679100908656,20.580204778156997,57.67575322812052,5.621160409556314,78.7661406025825,2.9948805460750854,83.93113342898135,44.66735384794334,268.3628415736772,5.834528933524629
$x \nabla x$,all,0.02,33.597621407333826,32.4246771879482,33.00073010414833,27.30680923522825,8.87372013651877,344.36860068259386,47.71863138727903,64.34869169448221,48.122866894197955,13.48637015781922,27.54266211604095,38.59397417503586,18.071672354948802,50.64562410329986,5.46075085324232,76.51841224294596,3.03242320819112,84.98326159732186,0.7380693890905289,3.332180759475353,34.26202414666347,0.0,w7e9w5gt,77.97846529870131,15.33364112933458,IGR,1.4675767918088736,2.0,29.816513761467778,37.30272596843598,33.14212874392928,26.761586589248953,446.4163822525597,52.36367396318998,69.25483503914721,48.122866894197955,13.486370157819225,27.542662116040955,38.59397417503587,18.122866894197955,50.78909612625539,5.320819112627986,74.55762792922047,2.9112627986348123,81.58775705404113,34.3295956801423,369.7670885476762,5.834528933524629
$a x \nabla x$,all,0.042,38.249027237353936,47.0109995217597,42.17978974419508,37.6668176712751,1.36518771331058,438.56655290102384,63.51088492184609,78.14277588092756,55.631399317406135,15.59062649450024,32.42320819112628,45.43280726924916,21.211604095563143,59.44524151123864,5.9112627986348105,82.83118125298901,3.1382252559726904,87.94835007173602,0.2695877141810655,2.219708990717194,45.78687712932323,0.0,w7e9w5gt,88.99150382706881,20.09271547880723,IGR,6.245733788395904,4.2,38.33976833976819,47.48923959827811,42.4268318730368,37.0146724069409,441.9795221843003,63.97238682532592,78.65472127341476,55.631399317406135,15.59062649450024,32.525597269624576,45.57627929220469,21.331058020477816,59.78000956480153,5.757679180887372,80.67910090865614,3.051194539249147,85.50932568149211,45.690123579837746,264.9255208144383,5.834528933524629
$a$,all,0.045,18.154872174879518,23.433763749402083,20.45929018739941,12.47133109804591,20.64846416382252,460.58020477815694,32.11824556728876,47.58248009054887,25.085324232081913,7.030129124820659,15.90443686006826,22.28598756575801,11.77474402730375,32.99856527977044,4.57337883959044,64.08417025346725,2.72184300341296,76.27929220468675,0.5025926553642814,3.972382335177985,18.24664969421039,0.0,kbs093u4,60.63713176378216,31.69629296944253,IGR,54.30034129692832,4.5,27.0270270270269,27.25968436154937,27.142857142357023,22.05546392626915,359.8976109215017,37.459336264579704,54.40841865703948,38.395904436860064,10.760401721664275,22.218430034129693,31.133428981348636,15.546075085324231,43.56767097082736,5.054607508532423,70.82735533237685,2.843003412969283,79.67479674796748,28.465723190586512,378.36288607287815,5.834528933524629
$x \nabla x$,all,0.02,34.501216545012,33.90722142515526,34.201640134569814,27.5781203764309,10.58020477815699,350.6825938566553,48.878867387531564,64.96018202439716,48.46416382252559,13.58201817312291,27.98634812286689,39.2156862745098,18.53242320819112,51.93687230989957,5.624573378839591,78.81396461023434,3.14846416382252,88.23529411764706,0.7325250527937178,3.2886632341339244,33.827601735709365,0.0,kbs093u4,76.30719470632083,11.21783646181304,IGR,2.662116040955632,2.0,30.033494603647075,38.59397417503568,33.77982419373116,27.148753768919743,458.5324232081911,54.52656511071105,69.48236632469536,48.80546075085324,13.67766618842659,28.225255972696246,39.55045432807269,18.549488054607508,51.98469631755142,5.518771331058021,77.33142037302726,3.0204778156996586,84.64849354375896,33.9002340746779,364.09863222712096,5.834528933524629
$a x \nabla x$,all,0.047,26.14107883817417,33.14203730272581,29.22817376585016,23.74400962693449,2.73037542662116,452.38907849829354,44.91074530297523,61.27701933956412,41.80887372013652,11.7168818747011,23.890784982935152,33.47680535628886,16.8259385665529,47.15447154471545,5.71672354948805,80.10521281683405,3.1843003412969204,89.23959827833573,0.3239583680997711,3.025714662030044,28.84054243933899,0.0,kbs093u4,75.0470656697604,19.12015932573456,IGR,33.481228668941974,4.7,32.990612427357924,35.294117647058656,34.10351201428784,27.987174605901494,381.740614334471,48.78073528642304,65.2445961313362,43.85665529010239,12.290769966523195,28.532423208191126,39.98087039693926,19.31740614334471,54.13677666188427,5.812286689419795,81.4442850310856,3.114334470989761,87.27881396461024,34.36876347776983,319.95028834055034,5.834528933524629
$a$,all,0.048,35.54166666666651,40.793878527020375,37.98708528117666,33.25119777673946,22.52559726962457,409.556313993174,56.247949528337074,62.05915813364097,50.170648464163826,14.060258249641318,29.86348122866894,41.84600669536107,20.529010238907848,57.53228120516499,5.9556313993174,83.45289335246294,3.1638225255972605,88.66571018651362,0.5093490635890537,2.375998895276903,42.706060316295705,0.0,zmjo72tw,87.5516849690359,32.22267550390439,IGR,17.8839590443686,4.8,38.7806943268415,43.80679100908635,41.14080395189331,37.187006527435265,403.07167235494876,59.100179778164886,66.15472127353603,51.877133105802045,14.538498326159733,31.569965870307165,44.23720707795313,21.040955631399317,58.96700143472023,5.836177474402731,81.7790530846485,3.0921501706484644,86.6571018651363,44.69328704032428,267.1767669984096,5.834528933524629
$x \nabla x$,all,0.018,31.180968564146,35.102821616451294,33.02587176553084,26.964198236998698,9.8976109215017,401.7064846416382,51.068468173529716,66.93686006760854,47.781569965870304,13.390722142515541,27.679180887372013,38.78527020564323,17.74744027303754,49.73696795791487,5.58361774744027,78.24007651841224,3.08532423208191,86.46580583452894,0.7390922431245753,3.333593434255416,33.262728005710876,0.0,zmjo72tw,77.56347707899877,18.17402060806808,IGR,1.6040955631399316,1.7999999999999998,27.74780849629121,39.35915829746514,32.54894206002503,26.65491275823011,506.1433447098976,54.84770680557081,70.05119453856918,47.781569965870304,13.390722142515543,27.747440273037544,38.88091822094692,17.79863481228669,49.88043998087039,5.4163822525597265,75.89670014347202,2.967576791808874,83.1659493065519,33.24328136770066,369.8769148414506,5.834528933524629
$a x \nabla x$,all,0.047,38.16912335143507,47.05882352941154,42.15035339423646,39.39136670493313,1.19453924914675,439.93174061433444,63.536879786512245,77.0904436852583,56.14334470989761,15.734098517455761,33.13993174061433,46.43711142993783,21.84300341296928,61.21472979435677,6.10921501706484,85.6049736967958,3.26109215017064,91.39167862266858,0.2934159806870426,2.078480052018224,45.71929344763427,0.0,zmjo72tw,88.34661834150133,23.86319045106044,IGR,8.634812286689419,4.7,38.96769109535052,47.29794356767075,42.73061136264986,39.16202747742611,433.10580204778154,64.03198005976563,77.68771330982612,56.14334470989761,15.734098517455763,33.37883959044369,46.77187948350072,21.72354948805461,60.879961740793874,5.938566552901023,83.21377331420373,3.150170648464164,88.2831181252989,45.66945367324913,250.84193438809942,5.834528933524629
$a$,all,0.044,35.37680593518143,43.328550932567936,38.95098882151698,33.70843340237102,18.771331058020472,437.0307167235495,58.77163649740348,68.11717861140251,48.634812286689424,13.62984218077474,30.4778156996587,42.70683883309421,20.32423208191126,56.9583931133429,5.75085324232081,80.58345289335246,3.09726962457337,86.80057388809182,0.5052864452614371,2.433436300674288,40.6709439790153,0.0,i2nmi40u,87.65568807805717,16.087502315405388,IGR,17.679180887372013,4.3999999999999995,39.17235837685802,46.62840746054497,42.57641921347739,37.85052408172109,424.7440273037543,62.08072880818584,72.09897610852063,49.658703071672356,13.916786226685796,32.6962457337884,45.81539933046389,20.7679180887372,58.20181731229077,5.716723549488054,80.10521281683405,3.0102389078498293,84.36154949784792,43.09223737397167,272.0059692161583,5.834528933524629
$x \nabla x$,all,0.022,35.78459756803685,29.55523672883773,32.37297014093968,26.232882588984417,11.26279863481228,294.70989761092153,43.05079069558235,59.3430034123931,43.1740614334471,12.09947393591583,27.508532423208187,38.54615016738402,17.95221843003413,50.31085604973696,5.55972696245733,77.90530846484936,3.08020477815699,86.32233381157342,0.7329782473471095,3.333410241322992,31.99962738181409,0.0,i2nmi40u,77.41772322923802,10.23017496495302,IGR,4.197952218430034,2.1999999999999997,32.32642019837677,34.289813486369994,33.27918310462908,26.440421320610398,378.4982935153584,48.392352338313934,63.69453924852833,44.027303754266214,12.338593974175035,27.883959044368602,39.072214251554286,18.191126279863482,50.98039215686274,5.4163822525597265,75.89670014347202,2.960750853242321,82.97465327594452,32.7776662690554,368.02086772397297,5.834528933524629
$a x \nabla x$,all,0.056,41.53705397987172,43.424198947871616,42.45966799108293,37.964302486710324,2.90102389078498,373.03754266211604,60.64800624065251,74.7298065976827,53.92491467576792,15.11238641798182,32.5938566552901,45.67192730750837,21.46757679180887,60.16260162601627,6.047781569965871,84.74414155906264,3.24744027303754,91.00908656145384,0.2835420087513458,2.2035547082418043,43.6602654556074,0.0,i2nmi40u,88.35813760047989,11.944700848921611,IGR,9.863481228668942,5.6000000000000005,42.16265333939099,44.380679100908445,43.24324324274337,37.63456877940578,375.59726962457336,61.25289410023294,75.1564277580884,54.26621160409556,15.208034433285508,33.13993174061434,46.43711142993783,21.416382252559725,60.01912960306074,5.877133105802048,82.35294117647058,3.098976109215017,86.84839789574367,43.8662584421941,263.15199485150873,5.834528933524629
$a$,all,0.052,39.60765997197553,40.55475848876116,40.07561436622956,36.53884234129323,20.13651877133105,365.358361774744,57.24576286402434,65.27303754203001,52.04778156996587,14.58632233381157,30.853242320819106,43.23290291726446,20.563139931740608,57.62792922046868,5.67576791808873,79.53132472501196,3.04095563139931,85.22238163558106,0.4937013748077311,2.332310013160669,43.11186350804853,0.0,h5m11du2,89.82820768234745,16.79396843976125,IGR,12.252559726962458,5.2,41.31960692559644,42.2285987565756,41.76915799382342,38.46064267645456,364.67576791808875,59.52915069347318,68.25938566486747,53.58361774744027,15.016738402678145,31.80887372013652,44.57197513151602,20.819112627986346,58.3452893352463,5.566552901023891,78.00095648015304,2.967576791808874,83.1659493065519,44.45614305928289,266.9392188184129,5.834528933524629
$x \nabla x$,all,0.016,27.433004231311607,37.20707795313229,31.58108382333919,25.549034997984858,6.6552901023890705,483.95904436860064,51.971382570475825,66.31114903234783,47.098976109215016,13.199426111908169,26.757679180887372,37.49402199904352,17.50853242320819,49.06743185078909,5.44709897610921,76.3271162123386,3.03071672354948,84.93543758967002,0.740745640690793,3.395986030830782,32.542089160255614,0.0,h5m11du2,79.2732595811529,11.97676302173172,IGR,6.211604095563141,1.6,24.402445803223944,41.98947871831639,30.866584636553785,25.73686058192923,613.9931740614334,56.842373329488495,71.25995449305262,48.122866894197955,13.486370157819225,27.37201365187713,38.35485413677666,17.84982935153584,50.02391200382592,5.3310580204778155,74.701099952176,2.9436860068259385,82.49641319942612,33.45565445701538,372.91747409542427,5.834528933524629
$a x \nabla x$,all,0.056,41.65129151291494,43.185078909612415,42.40432026247249,38.48756952679423,3.0716723549488,369.96587030716717,60.60775070551541,73.44994311646809,55.631399317406135,15.59062649450024,32.184300341296925,45.09803921568627,21.12627986348123,59.20612147297943,5.97610921501706,83.73983739837398,3.20307167235494,89.76566236250598,0.2779257853332487,2.1722456439884774,44.70981573989152,0.0,h5m11du2,90.31352043480538,13.156380624788941,IGR,7.0648464163822515,5.6000000000000005,41.94739270881384,43.472022955523464,42.69610145558262,38.025892276777995,369.7952218430034,61.06451237387762,74.38850966936015,55.631399317406135,15.59062649450024,32.35494880546075,45.33715925394548,21.211604095563143,59.44524151123864,5.798634812286689,81.25298900047824,3.0716723549488054,86.0832137733142,44.65894926956918,259.70118756123634,5.834528933524629
$a$,all,0.049,41.7065737919023,45.81539933046367,43.66453965310163,39.30416609878059,16.04095563139931,391.9795221843003,62.63678419571933,72.07053469782518,56.31399317406144,15.7819225251076,33.24232081911263,46.58058345289335,21.38225255972696,59.92348158775705,5.78839590443686,81.10951697752272,3.06484641638225,85.89191774270684,0.4573062894257598,2.270721469651582,47.19760895534223,0.0,3hvfq75j,88.66244517015855,24.30876314460379,FM,8.566552901023892,4.9,40.82815734989631,47.15447154471522,43.76387039453124,39.6271861963652,412.1160409556314,64.3787221023227,74.2889647319344,56.655290102389074,15.877570540411288,33.720136518771334,47.25011956001913,21.501706484641637,60.258249641319935,5.6689419795221845,79.43567670970828,2.9658703071672354,83.11812529890005,47.670577638607874,262.54751947480395,5.834528933524629
$x \nabla x$,all,0.021,34.343936381709575,33.04638928742213,33.6826712156833,26.94011256510791,9.38566552901023,343.34470989761087,47.19652834812175,62.84129692771775,46.58703071672355,13.055954088952651,27.84982935153584,39.02439024390244,18.58361774744027,52.08034433285509,5.57337883959044,78.09660449545672,3.04095563139931,85.22238163558106,0.7277239551646745,3.287238041439331,33.70416421309743,0.0,3hvfq75j,77.65034988148462,15.757592489863809,FM,4.4027303754266205,2.1,31.083202511773816,37.87661406025807,34.14528993267996,27.252357054295274,434.8122866894198,52.90542127541376,67.74744027237935,47.269624573378834,13.24725011956002,28.43003412969283,39.83739837398374,18.771331058020476,52.60640841702535,5.430034129692833,76.0879961740794,2.9215017064846416,81.87470109995218,34.5366910998394,363.6122022646326,5.834528933524629
$a x \nabla x$,all,0.048,41.0728910728909,47.96747967479652,44.2532539152319,40.25021057996794,1.36518771331058,416.72354948805463,65.13807844513579,79.73549487977436,57.508532423208194,16.11669057867049,33.95904436860068,47.58488761358201,21.84300341296928,61.21472979435677,5.94880546075085,83.35724533715926,3.18941979522184,89.38307030129124,0.2560049369896223,2.2499277477624715,46.391231768686694,0.0,3hvfq75j,88.75589989677553,19.762510858729147,FM,5.460750853242321,4.8,41.12870483150613,48.44571975131493,44.48836187916937,39.47137230561115,420.3071672354949,65.9100595925375,80.6456200219727,57.67918088737202,16.164514586322333,34.09556313993174,47.77618364418939,21.825938566552903,61.16690578670493,5.778156996587031,80.9660449545672,3.0665529010238908,85.93974175035868,46.497514622038835,266.9159612522248,5.834528933524629
$a$,all,0.057,40.37871033776847,37.73314203730255,39.01112484498864,34.69335965395011,25.938566552901023,333.4470989761092,52.95614984149849,60.437997724103866,49.82935153583617,13.964610234337629,31.02389078498293,43.47202295552367,21.0580204778157,59.014825442372064,5.870307167235491,82.25729316116691,3.15358361774744,88.37876614060258,0.4922699738333606,2.3673460942182927,42.447884305204546,0.0,vt5ibq16,86.72627404633127,26.31794085315345,FM,15.83617747440273,5.7,43.46534653465325,41.98947871831639,42.71466796349897,37.79927389070777,344.70989761092153,58.04300884897972,66.38225255908591,52.04778156996587,14.586322333811575,32.55972696245733,45.62410329985653,21.399317406143346,59.9713055954089,5.843003412969283,81.87470109995218,3.069965870307167,86.03538976566236,44.719767413416925,265.9097279637237,5.834528933524629
$x \nabla x$,all,0.019,30.66550674206163,33.7159253945479,32.11845102455792,24.47449715504911,8.87372013651877,392.320819112628,48.25445378651068,62.75597269563649,43.85665529010238,12.290769966523191,26.38225255972696,36.96795791487327,17.81569965870307,49.92826398852223,5.42320819112627,75.9923481587757,3.03924914675767,85.17455762792922,0.7333532382880432,3.339508787151913,31.46858553754261,0.0,vt5ibq16,76.8364850093923,16.72801981948626,FM,7.815699658703071,1.9,27.95847750865042,38.64179818268752,32.44328448054064,25.175117154688355,493.1740614334471,53.379905695212926,68.44425483437749,45.563139931740615,12.769010043041607,27.13310580204778,38.02008608321377,18.071672354948806,50.64562410329986,5.3583617747440275,75.08369201339072,2.953924914675768,82.78335724533716,32.48249241412239,366.717054432476,5.834528933524629
$a x \nabla x$,all,0.049,42.1835174171621,47.48923959827811,44.67941507261741,41.05531696444444,3.0716723549488,401.7064846416382,62.93967131220026,76.33674630187888,56.31399317406144,15.7819225251076,34.470989761092156,48.30224772835964,22.49146757679181,63.03204208512674,6.20819112627986,86.99186991869918,3.2764505119453897,91.82209469153516,0.2846524004491256,2.066302566500627,46.172209645601356,0.0,vt5ibq16,88.46671787358467,19.89277202460944,FM,8.566552901023892,4.9,42.312526183493745,48.302247728359404,45.10942384943499,40.68966060421688,407.33788395904435,63.93922224682404,77.57394766705453,56.996587030716725,15.973218555714968,34.50511945392491,48.35007173601148,22.440273037542664,62.88857006217121,6.030716723549488,84.50502152080345,3.15358361774744,88.37876614060258,46.481367708254,248.74465708379896,5.834528933524629
$a$,all,0.051,36.48305084745747,41.1764705882351,38.68793529494088,33.86180748249564,21.501706484641637,402.7303754266212,56.83620655003491,64.3913538105254,51.877133105802045,14.53849832615973,30.682593856655288,42.99378287900526,20.597269624573368,57.72357723577236,5.7679180887372,80.82257293161167,3.11945392491467,87.42228598756576,0.4852856058270223,2.3546525374076728,41.940137450899115,0.0,a6ulgei0,85.7711329483264,22.26888859099831,FM,20.375426621160408,5.1,40.55118110236203,44.332855093256605,42.35777930039182,38.061477506390695,390.1023890784983,60.74244962434576,69.39704209261623,54.778156996587036,15.351506456241031,32.86689419795222,46.0545193687231,20.853242320819113,58.44093735054997,5.686006825938566,79.67479674796748,3.039249146757679,85.17455762792922,45.49487170815944,262.2204975304611,5.834528933524629
$x \nabla x$,all,0.021,36.20689655172395,34.14634146341447,35.14644351414461,28.849225250373223,8.3617747440273,336.518771331058,48.36894855210726,66.18316268422572,48.122866894197955,13.48637015781922,28.77133105802048,40.31563845050215,18.63481228668942,52.22381635581061,5.63139931740614,78.90961262553802,3.0938566552901,86.70492587278814,0.7305853602136302,3.2347501501708167,34.08045870933849,0.0,a6ulgei0,76.64864072043883,14.73221058558166,FM,4.744027303754266,2.1,31.98757763975143,39.406982305116976,35.31176344497343,28.677225489609942,439.5904436860068,54.40830358460577,70.70534698452563,48.80546075085324,13.67766618842659,29.249146757679178,40.98517455762793,18.703071672354948,52.41511238641798,5.488054607508532,76.9010043041607,2.9914675767918086,83.83548541367767,34.755868593478404,356.9537205643432,5.834528933524629
$a x \nabla x$,all,0.044,38.432554634513785,48.78048780487781,42.99262381404848,39.72275994488001,2.0477815699658697,452.9010238907849,65.08304619469433,78.46985210390405,56.31399317406144,15.7819225251076,33.78839590443686,47.34576757532281,21.86006825938566,61.26255380200861,6.0,84.07460545193686,3.25597269624573,91.24820659971306,0.2835556243421118,2.088588225750457,46.01222914840379,0.0,a6ulgei0,87.36319612380858,16.91919741817939,FM,9.522184300341296,4.3999999999999995,39.360487247811044,49.45002391200359,43.83213225893823,39.53228383247709,448.2935153583618,66.28449264357252,79.40841865679697,56.655290102389074,15.877570540411288,33.95904436860068,47.58488761358202,21.791808873720136,61.07125777140124,5.849829351535836,81.97034911525586,3.1399317406143346,87.99617407938786,46.24875805727522,250.3109754873409,5.834528933524629
$a$,all,0.046,35.89642997253811,43.75896700143451,39.439655171918496,34.662888329078,20.4778156996587,434.98293515358364,59.331868358823925,66.49601820186025,55.460750853242324,15.54280248684839,31.94539249146758,44.76327116212338,20.989761092150168,58.82352941176471,5.80546075085324,81.34863701578192,3.14505119453924,88.13964610234338,0.493676270312149,2.321768470274707,46.10287899558964,0.0,akwiqjle,86.2783958186143,13.842707995162378,FM,16.21160409556314,4.6,37.971698113207395,46.1979913916784,41.68284789594473,37.98811149566273,434.1296928327645,61.93275723103103,69.99431171718491,55.631399317406135,15.59062649450024,33.310580204778155,46.67623146819703,21.27986348122867,59.636537541846,5.832764505119454,81.73122907699664,3.0631399317406145,85.844093735055,47.62253878737886,259.9574208252553,5.834528933524629
$x \nabla x$,all,0.021,34.09999999999983,32.61597321855556,33.34148129991563,25.67998452891444,10.40955631399317,341.29692832764505,46.65667712994544,63.93629123942076,46.41638225255973,13.00813008130081,27.33788395904437,38.30703012912482,18.24232081911262,51.12386417981827,5.55290102389078,77.80966044954567,3.05460750853242,85.6049736967958,0.7261508118245921,3.293953117147973,33.171351575978456,0.0,akwiqjle,77.17972977341455,10.44500427813712,FM,4.09556313993174,2.1,30.665640631011808,38.11573409851727,33.98720682253344,25.59116098075102,443.51535836177476,53.05048170417338,69.82366325301676,47.098976109215016,13.199426111908178,27.679180887372013,38.785270205643236,18.43003412969283,51.64992826398852,5.354948805460751,75.03586800573888,2.9470989761092152,82.5920612147298,33.24611185551691,364.5394209812638,5.834528933524629
$a x \nabla x$,all,0.054,42.95548416704891,44.76327116212317,43.84074941401991,40.02576351484689,2.5597269624573302,371.8430034129693,61.88982471795663,76.5927189981199,57.33788395904437,16.06886657101865,33.41296928327645,46.81970349115256,22.09897610921501,61.93208990913438,6.0614334470989695,84.93543758967002,3.2457337883959,90.961262553802,0.2815533849754583,2.072223335438255,46.29068013821019,0.0,akwiqjle,87.80517006978937,10.359205553294458,FM,9.01023890784983,5.4,43.10266847580261,45.57627929220447,44.30497442999762,39.61877271945568,377.3037542662116,62.776447575565676,77.44596131893134,57.508532423208194,16.116690578670493,33.720136518771334,47.25011956001913,22.15017064846416,62.075561932089904,5.914675767918089,82.87900526064084,3.1245733788395906,87.56575801052128,46.310711607204794,250.2622800194372,5.834528933524629
$a$,all,0.047,34.54909819639264,41.22429459588694,37.592673353188836,32.093831502099555,19.624573378839592,425.76791808873725,57.398823209062755,66.1262798628406,51.70648464163823,14.49067431850789,29.761092150170647,41.70253467240555,19.72696245733788,55.28455284552846,5.57679180887372,78.14442850310857,3.03924914675767,85.17455762792922,0.5008296233460323,2.4682264723907408,40.810249570204746,0.0,c2lg74xi,81.51694169378186,17.07345053817366,FM,24.26621160409556,4.7,39.149443561208116,47.10664753706338,42.761015844956646,37.76534679367432,429.3515358361775,63.752144944183506,72.92377701863576,52.55972696245734,14.729794356767098,31.774744027303754,44.52415112386418,20.716723549488055,58.05834528933524,5.675767918088737,79.53132472501196,2.9948805460750854,83.93113342898135,43.69896777990714,265.4756513538733,5.834528933524629
